feature,delta_value,p_value,corrected_p_value
IMMEPIP,-0.4192915215975,0.005329054617957681,0.8076317383526098
BRINZOLAMIDE,-0.4189712043725,0.013469615443833167,0.8076317383526098
EXIFONE,-0.39950874298725003,0.015834086170780543,0.8076317383526098
LGK-974,-0.39821815545500006,0.01235164808067228,0.8076317383526098
ISOPROPYL-PALMITATE,-0.390584548707,0.0047597742580718465,0.8076317383526098
LOPERAMIDE,-0.388079802750946,0.006199918061467733,0.8076317383526098
ADOMEGLIVANT,-0.379032817111526,0.00986570282625344,0.8076317383526098
1-OCTANOL,-0.37722422095799996,0.006638398862798248,0.8076317383526098
HYDROXOCOBALAMIN,-0.3759442163528729,0.008474782823863788,0.8076317383526098
AZAPERONE,-0.37361081301200005,0.010781822456290788,0.8076317383526098
SILIBININ,-0.360157536181,0.00816877666611016,0.8076317383526098
AMPHOTERICIN-B,-0.3573588925428317,0.01151256005781224,0.8076317383526098
STAVUDINE,-0.35397989454300005,0.014901287226028265,0.8076317383526098
HEMOMEX-S,-0.35310377398299997,0.009851805075393434,0.8076317383526098
2-CHLOROPYRAZINE,-0.35092908165869996,0.007676840340379196,0.8076317383526098
DILAZEP,-0.35081150356364,0.006792198385096419,0.8076317383526098
HYPOXANTHINE,-0.343772115493,0.016212308042242878,0.8076317383526098
OSELTAMIVIR-PHOSPHATE,-0.3394487286215,0.009966941019315263,0.8076317383526098
PHT-427,-0.3374088275283,0.01822492324197936,0.8076317383526098
EMD-386088,-0.3369156675859,0.016598446740758627,0.8076317383526098
ACADESINE,-0.33562091622449997,0.017166058166127065,0.8076317383526098
MK-6096,-0.3353896075282,0.01001467812436026,0.8076317383526098
CGP-53353,-0.335035402787,0.0075575427688102745,0.8076317383526098
PENICILLAMINE-(D),-0.3350238683545,0.00438382396139122,0.8076317383526098
4-MU-8C,-0.3290413027815,0.013012733591723927,0.8076317383526098
E7046,-0.32755780661087797,0.008693672701456129,0.8076317383526098
MK-0557,-0.323847301638564,0.011456497967696768,0.8076317383526098
AC-264613,-0.32379235058225,0.016992638709294614,0.8076317383526098
